dateTime,temperature
2016-02-03 12:01:09,122
2015-12-08 07:12:42,-44
2016-12-17 18:16:42,18
2017-03-29 11:59:16,-80
2017-10-23 08:06:51,7
2016-12-02 22:13:12,-94
2016-06-05 00:50:29,-59
2017-09-13 20:04:29,-136
2016-06-01 07:56:30,-20
2016-10-01 06:27:15,-125
2016-02-28 09:18:46,-87
2017-01-24 16:27:34,17
2017-06-06 06:23:04,-142
2017-04-12 01:09:31,102
2017-07-26 06:41:50,89
2016-02-21 09:28:12,-52
2016-10-20 06:11:24,-4
2017-05-31 13:37:50,-23
2016-11-10 11:52:05,148
2017-06-20 15:31:30,-92
2016-09-28 10:47:07,-73
2017-06-15 14:45:31,39
2017-03-01 10:48:03,-96
2016-04-11 23:40:14,88
2016-01-09 10:22:37,8
2017-08-18 13:55:15,-16
2017-04-19 09:51:46,-108
2016-07-27 18:57:17,46
2016-05-15 06:00:57,-72
2017-01-17 12:05:34,-43
2017-06-16 06:18:43,-4
2016-05-12 15:44:11,90
2017-05-04 23:30:12,-149
2016-06-10 02:41:11,-116
2017-03-04 10:16:37,92
2017-02-07 21:21:57,27
2015-12-10 00:57:38,144
2017-06-29 18:51:42,-76
2017-10-16 11:08:24,39
2015-12-17 19:10:33,-66
2017-02-13 00:41:45,139
2016-08-03 22:10:08,-107
2016-12-31 08:12:55,-49
2016-03-17 02:58:20,129
2016-02-29 22:34:10,75
2017-08-30 09:44:07,42
2015-12-07 02:14:35,43
2016-04-27 20:02:46,84
2017-03-06 03:28:30,100
2016-11-14 01:25:52,-43
2017-04-28 06:15:21,-96
2017-09-10 09:38:26,-51
2016-01-15 03:50:46,86
2017-07-21 17:21:53,100
2016-01-29 02:27:35,72
2017-01-21 14:15:54,-47
2017-09-16 19:33:17,31
2016-12-29 09:47:04,-138
2017-01-02 01:00:09,48
2016-05-13 05:20:21,-115
2016-12-11 10:04:15,130
2017-05-24 09:12:45,32
2016-07-28 17:33:31,37
2017-01-08 21:07:24,35
2016-02-07 13:16:39,-22
2016-10-20 17:22:40,-6
2017-02-12 22:01:42,121
2016-12-26 08:58:24,-121
2016-12-24 16:40:28,136
2016-06-25 19:44:06,-86
2017-05-01 12:45:29,136
2016-01-19 10:15:51,-62
2016-08-04 07:10:48,73
2017-02-15 17:53:54,-106
2017-05-30 10:09:21,46
2017-02-11 08:16:31,110
2017-05-30 16:18:47,-37
2016-06-17 20:07:00,-97
2016-05-30 12:15:35,146
2016-02-20 02:49:46,144
2017-05-22 01:26:10,-80
2017-08-29 13:36:24,88
2016-10-09 11:23:40,-84
2016-10-29 04:48:43,105
2016-07-01 13:17:49,48
2016-03-28 03:03:18,13
2016-11-04 20:03:07,129
2017-02-21 15:20:09,-45
2016-10-14 01:28:55,-1
2016-08-04 02:25:32,-143
2016-09-09 15:50:49,35
2017-08-19 21:11:39,-11
2017-05-27 07:34:37,104
2016-07-13 07:10:00,-95
2015-12-28 17:37:38,-111
2015-12-26 03:36:21,-49
2017-06-24 00:42:20,-110
2016-04-03 09:19:12,-99
2017-03-29 03:21:54,58
2016-06-22 19:05:38,22
2017-09-04 13:17:04,84
2017-03-23 22:33:28,89
2016-07-29 06:01:28,-127
2017-08-19 21:11:22,33
2017-01-13 04:09:19,128
2017-01-23 02:42:32,133
2016-12-04 02:47:19,-46
2015-11-28 11:47:55,64
2017-01-19 14:50:45,-60
2016-06-15 15:36:01,-96
2017-08-07 20:13:02,-96
2016-09-30 08:13:50,46
2016-10-14 22:51:55,-150
2016-06-01 13:20:12,-55
2016-01-07 12:58:47,68
2016-11-06 02:50:00,-85
2016-03-20 22:25:10,-89
2016-03-28 12:06:44,-122
2017-01-05 00:34:43,3
2017-08-27 18:40:32,-122
2017-09-07 22:49:42,79
2017-05-24 08:31:44,73
2016-07-04 12:01:48,45
2017-07-05 14:59:36,-12
2017-05-26 13:26:23,91
2016-04-11 18:21:19,-22
2016-10-08 22:24:36,40
2016-09-15 06:55:20,4
2017-04-27 15:12:19,-3
2017-05-09 00:53:00,-73
2016-01-06 22:56:21,-34
2017-09-11 18:53:42,107
2017-05-24 10:53:20,65
2017-05-30 18:50:05,-2
2017-10-08 07:18:58,-133
2017-01-22 01:41:39,65
2016-09-29 23:24:03,115
2017-03-02 07:43:31,-137
2016-07-05 03:35:34,-105
2016-06-14 03:01:27,92
2016-12-31 05:14:09,-94
2016-07-05 09:20:54,40
2016-12-02 01:05:00,-60
2017-01-28 10:11:09,7
2017-03-07 18:14:51,130
2016-05-16 08:53:13,-21
2016-10-24 03:00:12,113
2016-04-09 11:28:25,121
2016-11-18 23:20:13,52
2016-01-30 03:41:29,-88
2017-04-03 09:34:57,134
2016-08-18 21:10:14,9
2016-12-29 12:39:42,-96
2016-05-31 18:08:31,-48
2016-11-07 16:47:20,65
2016-09-15 02:10:46,70
2017-01-20 23:42:28,-56
2016-08-25 01:47:33,23
2017-01-03 21:52:08,37
2017-10-19 12:02:23,77
2017-01-06 20:50:57,-93
2016-08-31 06:32:42,-141
2016-02-13 15:28:19,94
2017-02-28 22:02:08,26
2017-10-02 11:34:42,-63
2017-10-29 17:35:59,29
2017-05-16 21:35:40,54
2016-11-15 01:38:28,-71
2017-07-12 19:28:55,134
2017-02-02 18:08:38,-36
2016-10-17 22:34:00,35
2017-10-06 19:21:11,122
2016-03-13 14:16:04,-130
2017-06-09 08:12:11,-147
2017-07-24 15:17:08,-92
2016-08-21 05:11:29,137
2016-09-25 16:23:35,145
2017-04-13 15:49:28,-38
2016-11-01 13:41:20,71
2017-10-19 18:24:26,-86
2016-08-05 16:40:58,-59
2016-07-04 08:22:42,-27
2016-03-24 08:31:10,22
2017-02-11 07:22:25,14
2017-10-09 16:21:50,-65
2016-08-23 04:59:53,-68
2017-08-16 16:23:46,67
2016-06-16 12:21:16,-111
2015-12-06 09:27:43,-133
2016-09-06 08:55:10,119
2016-01-07 13:50:56,-112
2016-03-09 08:52:30,-10
2016-05-14 05:22:19,-113
2017-05-16 21:00:35,71
2015-11-24 12:37:09,10
2017-07-26 07:58:20,-82
2017-06-02 15:23:43,28
2017-04-20 13:06:41,122
2016-12-19 02:06:38,131
2016-01-14 16:47:24,20
2017-10-03 13:38:46,123
2017-09-02 20:18:45,-82
2017-03-29 14:01:43,145
2017-06-07 04:40:17,112
2017-01-24 00:52:06,94
2015-12-02 06:39:12,80
2016-05-18 06:52:54,-98
2017-01-23 16:27:22,62
2016-08-30 19:21:45,-148
2017-02-26 07:42:45,-10
2017-07-05 11:16:53,-29
2017-10-04 20:14:07,65
2016-10-20 07:38:35,111
2017-11-06 12:18:31,-146
2017-03-03 23:30:28,145
2017-08-23 15:01:32,35
2016-11-19 22:41:47,13
2016-01-16 01:04:07,93
2016-09-21 12:30:34,-111
2016-10-28 07:36:53,58
2016-02-07 07:05:53,-148
2017-07-01 13:15:14,87
2017-02-24 12:47:26,41
2016-02-07 00:28:07,-50
2015-12-25 00:17:01,-13
2016-08-21 07:27:41,-21
2016-09-04 03:36:02,-121
2017-04-02 06:37:08,127
2017-04-22 02:55:38,36
2017-06-17 23:16:43,-17
2016-04-03 02:30:40,-144
2017-03-03 03:02:35,96
2016-02-06 07:09:10,-140
2016-06-10 14:33:46,-123
2016-08-01 03:42:01,-28
2017-10-12 04:16:59,-139
2017-05-05 21:11:44,129
2017-05-31 10:36:22,43
2016-02-21 09:15:15,-131
2017-04-17 11:08:58,37
2016-05-11 01:03:06,12
2016-04-19 03:32:31,-88
2017-03-26 09:52:28,-35
2016-01-06 00:32:42,-54
2017-01-25 21:28:16,105
2016-10-24 08:56:38,-78
2016-09-29 05:06:02,-40
2016-01-02 20:07:38,-1
2017-09-18 13:00:24,-5
2016-11-15 04:15:53,121
2017-06-27 17:15:04,97
2017-01-13 07:50:23,-76
2016-11-05 08:38:47,-88
2017-03-16 23:10:08,-86
2017-03-17 18:03:09,-23
2017-04-14 01:23:22,131
2016-12-25 03:20:58,-77
2017-02-19 16:16:06,58
2016-11-04 22:26:28,-128
2017-01-27 03:54:27,115
2016-11-13 09:49:25,-65
2016-03-22 08:59:37,-58
2016-03-26 19:14:57,-64
2016-03-26 15:56:40,-44
2016-11-14 20:46:01,76
2016-06-24 17:12:12,128
2017-06-30 15:19:02,125
2016-09-28 18:40:12,-124
2017-03-05 23:24:48,134
2017-02-09 14:03:04,36
2016-05-08 04:49:27,-78
2016-09-25 00:08:39,61
2016-04-26 04:08:41,87
2016-03-10 20:09:42,-69
2016-07-16 18:56:49,-45
2017-10-15 23:39:43,137
2017-09-30 12:40:37,-58
2017-07-02 05:18:52,9
2017-05-06 01:52:13,-50
2016-02-18 22:34:40,-54
2016-10-26 20:33:50,-14
2015-12-28 19:49:15,-132
2017-09-05 05:56:05,-127
2017-08-24 22:04:17,111
2016-07-20 22:04:44,45
2017-08-01 04:48:35,-19
2016-07-23 09:21:17,-150
2016-07-04 23:34:29,139
2016-03-06 16:44:57,81
2017-02-02 08:19:20,-4
2016-12-25 10:29:39,-93
2017-06-22 13:53:29,100
2017-10-09 18:20:48,-75
2017-05-25 03:45:11,141
2016-10-13 02:26:54,134
2016-02-24 04:38:02,-74
2016-05-06 04:01:26,121
2017-08-21 20:41:44,7
2016-10-03 05:35:51,67
2016-09-14 11:39:02,46
2017-11-04 18:42:48,-1
2017-04-12 02:57:20,124
2017-04-12 17:38:56,-121
2016-12-28 09:52:00,2
2017-08-21 15:12:10,9
2017-11-06 12:12:17,93
2016-10-27 08:03:00,-59
2017-01-13 14:05:36,-109
2017-09-06 13:43:56,128
2016-11-05 21:25:59,131
2017-11-05 20:34:40,119
2016-07-12 22:40:33,102
2016-07-21 03:14:57,-59
2017-09-05 01:03:43,-52
2016-11-01 18:04:30,67
2017-04-18 06:48:46,-146
2016-05-29 06:11:21,144
2017-07-27 05:00:57,145
2016-04-02 22:17:51,126
2017-02-08 14:22:20,-131
2017-02-19 09:24:04,-121
2017-08-16 22:22:59,-109
2016-09-15 04:28:47,-31
2016-02-19 04:42:02,-22
2017-11-01 08:13:17,50
2016-01-23 02:09:29,-90
2017-07-30 10:15:09,31
2016-11-23 04:40:26,-21
2017-11-05 18:22:36,-25
2015-12-09 08:05:48,-53
2016-01-27 01:12:45,86
2015-12-14 20:08:51,-90
2017-01-29 14:15:40,134
2016-04-14 07:42:51,-47
2016-04-05 01:56:51,-59
2017-04-08 17:24:52,84
2016-08-31 17:45:22,141
2016-07-27 23:05:55,5
2016-01-04 02:11:58,79
2016-11-14 05:16:40,-77
2017-04-10 02:49:10,-31
2017-09-07 09:16:12,127
2016-07-11 04:15:03,-71
2017-06-26 15:42:27,6
2015-11-22 20:01:55,51
2017-04-15 11:59:17,-84
2016-12-22 04:00:49,106
2017-05-12 21:38:50,28
2017-07-19 01:03:07,135
2016-10-19 10:46:01,4
2016-08-13 11:46:46,141
2016-11-11 11:04:14,-120
2016-12-25 14:29:38,84
2017-08-14 14:26:49,-118
2017-10-11 22:01:00,-53
2017-01-07 01:02:07,-125
2016-03-28 05:03:48,-22
2017-01-05 04:48:53,-11
2017-02-27 08:22:06,-56
2017-07-02 05:13:24,-117
2017-01-25 03:40:42,-124
2017-09-30 18:16:41,144
2016-04-07 09:03:40,110
2016-05-10 14:58:38,95
2017-06-15 02:30:53,-114
2017-07-24 07:34:21,21
2016-09-07 07:44:28,57
2017-07-01 05:39:15,-11
2017-05-01 21:42:38,-96
2016-06-04 22:38:56,-106
2017-08-21 06:26:57,-135
2017-01-01 23:39:08,46
2016-04-20 05:35:26,70
2016-03-13 23:05:48,129
2017-07-15 13:48:11,55
2017-06-28 13:57:30,-122
2016-10-27 18:55:37,9
2017-04-29 07:07:41,-42
2015-12-15 20:42:34,73
2016-04-24 21:03:03,-103
2016-07-12 06:27:41,116
2017-10-26 08:31:47,-122
2017-03-20 17:33:34,100
2016-07-23 23:15:15,102
2016-11-26 11:51:34,-48
2016-05-31 20:30:02,77
2017-06-12 04:41:41,-137
2017-10-11 03:04:28,76
2016-12-09 10:09:36,88
2017-05-06 06:34:18,-12
2016-06-13 09:27:16,102
2016-12-27 10:40:40,-139
2017-04-25 13:36:53,67
2017-04-18 20:12:31,61
2016-07-03 12:05:13,-8
2016-01-12 19:57:37,-108
2017-05-01 22:52:29,71
2016-11-15 13:14:58,-12
2017-06-24 20:11:48,32
2017-06-22 11:43:01,-67
2017-06-03 00:32:15,-57
2016-10-18 07:10:14,-25
2016-01-28 09:47:09,-142
2016-07-01 05:23:25,108
2017-05-20 03:17:56,41
2016-04-12 06:27:49,-90
2017-02-21 21:35:52,-59
2016-10-20 03:41:39,-34
2017-02-27 00:26:23,-55
2016-08-15 11:38:46,-5
2016-06-20 13:26:23,79
2017-05-15 20:21:58,-33
2016-08-04 12:24:56,-141
2016-06-08 21:50:41,147
2017-09-20 16:21:22,-150
2017-11-05 19:52:07,-57
2016-08-12 03:35:16,-34
2016-10-23 18:35:33,14
2016-10-01 09:33:31,-11
2017-08-23 00:33:48,-60
2017-07-03 14:44:58,-103
2016-08-06 00:53:03,131
2017-09-17 18:02:06,71
2016-06-04 13:16:37,-68
2016-08-04 19:33:03,102
2016-01-02 17:10:54,1
2016-06-16 21:19:05,73
2017-08-31 05:00:34,-21
2015-12-26 21:33:33,44
2016-12-15 19:12:02,114
2016-05-05 16:55:52,-99
2017-02-17 03:14:07,-131
2016-06-05 21:27:22,119
2017-04-25 07:39:07,-144
2017-07-17 00:19:57,47
2016-02-19 15:56:22,98
2016-05-15 19:09:23,-46
2016-09-25 21:36:46,-67
2016-03-17 02:18:03,-130
2017-02-05 11:59:31,54
2017-04-10 23:42:29,-100
2015-12-30 18:24:43,114
2017-06-09 03:22:23,113
2016-05-31 22:26:20,87
2016-02-26 01:53:28,-130
2016-01-19 13:24:48,35
2017-05-12 20:14:29,-74
2016-08-13 16:20:28,-134
2016-03-31 15:46:56,-65
2017-02-16 20:46:34,36
2017-05-06 11:09:59,-48
2017-03-24 18:58:17,-139
2016-12-24 23:54:23,-141
2016-04-13 22:38:25,45
2017-10-22 08:54:57,74
2016-10-13 05:42:27,37
2016-12-17 07:49:21,129
2016-05-05 15:07:20,-77
2015-12-06 13:35:14,-54
2017-05-30 13:31:12,-51
2016-12-25 05:38:34,18
2016-04-10 15:49:53,118
2016-09-12 17:31:00,-127
2016-02-20 22:30:18,-144
2016-05-27 00:53:58,87
2017-05-11 16:02:51,-24
2016-02-06 12:13:25,-47
2016-09-12 05:03:08,69
2016-06-21 17:43:29,-100
2017-06-29 16:23:06,76
2017-01-20 21:00:39,-31
2016-06-23 06:36:37,17
2016-04-06 14:01:30,-144
2016-11-27 18:28:52,148
2016-08-17 11:02:03,18
2016-04-18 03:49:47,85
2017-01-23 04:10:00,116
2017-04-17 10:42:01,103
2016-11-27 11:45:15,88
2016-01-14 14:57:48,-30
2016-06-03 04:36:03,-98
2016-09-08 01:35:34,-139
2016-11-09 01:38:02,143
2017-07-19 21:15:17,103
2016-04-22 20:09:04,-67
2016-11-27 09:47:06,45
2016-04-08 11:53:24,-67
2017-08-05 16:44:30,104
2017-08-25 14:04:43,-137
2016-10-18 21:40:18,-121
2017-10-18 16:55:20,120
2016-11-20 02:19:35,-17
2017-05-12 05:56:34,11
2016-03-22 22:33:43,-20
2017-09-06 12:35:13,93
2016-04-26 22:13:58,-5
2017-08-02 00:58:37,142
2016-05-18 05:18:36,-143
2016-10-19 19:30:32,-90
2017-06-28 14:29:56,17
2017-11-03 11:50:57,141
2016-03-16 14:01:30,34
2016-12-05 22:37:50,-8
2017-05-29 12:22:22,50
2017-09-13 08:45:26,-129
2016-12-19 05:50:46,-108
2017-01-22 00:47:09,-56
2016-03-03 22:25:12,62
2016-05-06 05:05:07,-88
2015-12-04 15:20:18,-145
2017-04-14 10:27:01,108
2016-09-02 00:12:27,-149
2016-07-22 07:22:14,60
2016-03-24 12:06:07,111
2016-10-06 10:28:32,52
2017-02-03 19:25:56,21
2016-09-24 15:07:51,-58
2017-09-26 10:48:52,-5
2016-10-22 22:31:04,16
2016-08-30 00:01:47,146
2017-06-07 13:52:29,95
2016-10-19 04:02:58,-132
2017-08-31 23:04:18,-127
2017-06-11 22:21:14,-6
2017-06-21 11:10:05,40
2017-10-14 16:36:28,-70
2017-02-02 20:27:36,74
2016-05-29 12:59:03,-75
2017-05-08 07:19:04,-119
2017-11-09 13:24:11,51
2017-10-07 15:40:31,-48
2017-04-24 04:12:43,-4
2017-05-31 16:44:19,20
2017-04-14 18:54:04,10
2016-01-14 13:58:29,67
2017-04-08 13:08:21,125
2016-07-28 02:45:16,-74
2017-09-02 21:18:52,72
2016-02-26 09:47:04,146
2016-09-02 15:45:13,-88
2016-02-08 23:54:50,84
2015-12-13 12:25:59,136
2017-01-05 05:20:21,-109
2016-09-05 09:50:19,96
2017-02-22 21:38:30,136
2017-06-12 22:02:29,-42
2016-06-09 11:02:10,63
2016-11-01 02:56:26,88
2017-10-17 23:23:13,117
2016-06-22 19:12:51,59
2017-10-23 10:34:37,-60
2016-08-04 00:44:26,-41
2016-05-18 05:53:38,-111
2016-07-15 16:49:08,112
2016-02-27 06:50:30,-86
2016-03-21 15:04:21,-5
2016-02-05 05:21:09,-33
2016-11-29 00:47:37,-94
2016-09-15 11:18:39,94
2017-10-02 03:31:15,55
2017-05-18 14:27:33,-2
2016-03-17 22:35:33,-71
2016-04-18 06:40:10,147
2016-08-05 09:29:45,-127
2016-02-19 04:20:12,92
2017-04-23 06:39:22,-133
2017-11-06 16:33:00,104
2016-02-11 01:46:39,14
2016-07-22 01:45:52,87
2016-06-23 20:06:38,-21
2016-04-13 22:50:29,80
2017-01-07 13:25:44,23
2017-01-14 11:08:26,-143
2016-10-04 07:41:11,-142
2016-05-30 07:25:19,-81
2016-04-04 17:43:22,-140
2017-01-19 04:28:55,24
2016-12-15 09:12:49,-55
2016-01-13 12:00:36,68
2017-02-02 04:33:29,-16
2017-02-09 05:37:54,-61
2017-03-05 20:10:30,146
2017-05-13 18:42:53,-74
2017-02-08 19:11:18,29
2017-05-21 00:36:16,-61
2017-02-27 05:39:23,0
2016-02-26 15:14:45,75
2017-04-06 13:43:45,33
2015-12-18 01:21:54,72
2016-03-04 00:04:47,-72
2016-05-27 19:57:02,-90
2017-07-10 22:04:35,6
2016-08-21 23:06:41,144
2016-05-14 10:02:36,-71
2016-01-14 17:48:14,-127
2016-10-28 04:37:38,-69
2016-03-21 01:34:31,146
2016-03-10 22:17:29,63
2017-04-20 01:17:39,19
2017-08-28 15:08:55,-35
2016-11-08 19:23:47,58
2016-09-05 13:58:18,127
2017-07-24 09:12:46,97
2017-01-27 10:21:10,-96
2017-05-13 06:47:28,31
2017-10-19 02:44:51,84
2016-10-27 18:45:19,-11
2016-01-01 09:48:14,-49
2017-03-26 00:41:31,-74
2017-04-06 18:52:24,-97
2016-08-27 14:56:32,57
2016-01-18 16:19:45,26
2016-02-22 11:47:48,51
2015-12-22 10:11:02,-94
2016-08-07 12:32:28,26
2016-08-10 16:53:58,-20
2017-07-02 10:11:35,-122
2017-01-15 12:14:19,-80
2015-12-05 03:26:53,-128
2016-01-02 09:33:52,-71
2016-03-28 19:05:49,-128
2016-01-11 19:47:16,-150
2017-04-12 14:04:25,20
2015-12-06 03:08:06,-120
2017-01-02 00:37:33,-135
2015-12-11 03:35:55,-84
2016-08-06 02:56:27,109
2016-02-13 16:34:08,-59
2016-06-14 20:13:24,130
2017-11-02 09:16:16,8
2017-07-10 09:25:08,140
2017-11-08 13:02:38,-76
2016-06-10 10:46:09,-6
2017-05-29 12:40:42,24
2017-06-20 11:43:11,35
2017-04-01 22:00:21,120
2017-09-02 15:54:02,-137
2015-12-03 20:40:24,-37
2016-03-05 11:51:44,-9
2016-08-08 13:42:51,102
2016-02-14 02:56:44,-143
2015-11-28 15:29:10,51
2017-08-23 00:53:40,-58
2017-09-23 22:00:36,124
2017-04-09 07:55:51,132
2017-07-31 11:17:21,146
2016-09-08 05:04:48,-82
2016-02-29 16:13:35,-147
2017-08-21 03:49:08,13
2017-09-21 19:15:54,-91
2017-11-04 00:20:32,-28
2016-07-14 05:26:52,-124
2017-07-21 10:34:02,130
2016-11-04 23:52:19,68
2016-01-07 13:28:07,-68
2016-11-26 09:15:09,-127
2016-11-16 06:56:39,-120
2016-05-06 05:36:28,49
2017-05-17 16:17:58,148
2016-03-12 19:46:58,-77
2017-01-24 06:36:49,90
2017-02-25 02:14:42,105
2017-06-03 07:47:25,95
2017-09-23 23:14:28,113
2017-07-27 00:44:19,89
2016-04-21 10:08:36,-138
2015-12-18 15:48:19,140
2016-01-13 01:18:24,27
2016-07-01 09:05:47,-30
2017-04-29 21:03:30,141
2016-06-05 21:41:07,107
2016-10-04 11:29:27,53
2015-11-20 15:53:40,-86
2016-02-01 06:22:01,52
2017-04-08 07:35:14,-139
2016-09-24 19:12:55,-106
2016-01-15 11:43:00,29
2016-05-05 16:26:52,7
2017-10-04 11:39:47,144
2016-12-16 23:19:07,18
2016-01-14 14:25:39,-135
2017-09-04 06:51:10,2
2016-11-16 01:19:30,108
2016-06-26 22:32:58,-128
2016-12-06 04:40:01,36
2017-09-17 18:13:04,55
2017-01-19 21:06:08,66
2016-02-22 17:41:53,-85
2017-10-25 19:46:39,-45
2016-09-06 09:44:32,-68
2016-07-01 04:15:46,107
2016-12-09 13:44:08,-120
2016-07-26 14:44:18,-133
2016-03-11 06:52:51,-125
2017-07-21 20:18:29,-116
2016-05-10 07:46:49,-68
2016-06-13 13:25:30,125
2017-07-12 02:36:42,73
2017-11-12 06:13:11,52
2017-01-07 19:26:35,123
2017-04-16 06:20:32,31
2016-01-21 11:21:51,-32
2016-08-20 05:40:47,131
2016-12-31 12:23:33,18
2017-07-10 04:12:14,-88
2017-10-02 06:30:31,-84
2016-10-15 21:19:09,118
2015-12-20 18:44:33,-25
2017-01-08 10:44:44,148
2017-07-19 17:22:17,8
2016-05-05 19:50:21,-10
2017-05-31 17:57:37,22
2017-01-24 00:41:30,-8
2017-07-14 11:29:20,79
2015-12-11 08:15:54,112
2017-07-11 06:58:24,-19
2016-10-08 05:01:12,101
2016-03-23 06:22:46,-94
2017-04-20 10:11:06,42
2016-09-22 04:25:48,65
2016-07-13 23:29:02,144
2016-05-12 18:44:32,26
2015-12-18 23:35:35,124
2017-08-11 13:36:41,2
2017-10-19 02:51:32,-49
2017-10-08 23:19:58,-39
2016-04-20 08:20:02,-110
2016-10-09 13:20:20,98
2017-02-01 22:15:59,-112
2016-10-03 13:45:56,-77
2016-11-12 19:44:18,-92
2017-10-31 14:22:07,-25
2017-03-27 00:17:05,-64
2017-10-24 07:26:33,-132
2016-09-06 07:06:34,134
2016-12-29 19:18:25,94
2016-09-21 04:15:20,-123
2017-07-16 10:44:20,38
2016-12-01 02:17:04,-71
2016-11-10 21:17:12,-61
2016-06-17 17:21:31,-41
2016-02-20 06:05:45,46
2017-07-10 09:26:54,67
2016-11-11 10:03:13,133
2016-05-18 21:14:27,129
2017-08-04 02:04:48,43
2017-03-27 09:21:28,-25
2016-08-30 21:24:37,46
2016-07-08 20:51:22,-122
2017-03-28 15:44:04,108
2017-08-09 07:57:27,76
2015-11-23 17:50:23,130
2015-12-28 18:05:17,109
2016-07-20 17:34:50,-103
2017-08-12 15:15:58,31
2017-04-30 10:43:09,130
2017-09-24 03:45:17,-44
2017-07-15 14:50:59,115
2016-01-01 15:48:39,-150
2017-04-20 19:59:09,-20
2015-12-27 00:37:51,-17
2016-10-17 04:10:04,14
2017-02-21 02:35:55,2
2017-09-02 21:03:25,-138
2016-01-16 13:23:58,-57
2017-06-21 09:46:38,140
2016-09-25 16:58:16,72
2016-04-07 06:49:19,58
2017-03-19 18:23:56,-7
2017-10-19 17:48:44,-93
2015-12-05 03:52:00,71
2017-05-19 12:59:25,136
2017-06-01 10:28:10,-117
2016-01-10 12:47:29,-111
2017-07-11 03:54:25,123
2017-08-22 22:03:01,-117
2016-02-06 01:27:48,-28
2017-04-30 13:43:43,-101
2015-11-22 11:52:19,-53
2016-09-04 20:41:19,47
2016-10-21 19:31:16,110
2016-06-08 14:04:54,-42
2015-11-29 10:28:52,-7
2017-04-09 01:42:15,-131
2017-04-20 13:49:15,54
2017-06-05 18:53:40,-111
2016-08-11 13:18:53,-140
2017-08-25 00:23:36,-112
2016-09-03 10:31:17,113
2016-07-22 10:05:48,-132
2016-07-02 13:05:26,-97
2017-06-19 23:50:44,98
2017-01-24 01:06:16,19
2017-07-13 22:28:17,-111
2017-02-14 18:55:45,-63
2017-01-22 00:54:30,131
2016-05-16 10:16:57,120
2017-05-12 11:36:59,-26
2015-11-26 09:22:34,-131
2017-09-16 06:46:01,71
2016-04-24 03:49:27,-9
2017-04-15 22:20:57,-132
2016-11-30 00:33:02,-82
2017-06-08 05:58:41,-125
2017-07-12 09:55:27,21
2016-09-19 06:07:30,-132
2017-01-12 14:14:58,95
2016-03-10 22:08:45,25
2016-03-02 09:38:08,-150
2017-10-28 15:55:30,-117
2017-03-07 22:59:42,146
2017-01-09 21:56:40,9
2017-06-05 05:24:31,-85
2017-05-03 22:42:24,61
2017-07-24 18:59:24,-87
2016-03-23 12:10:30,-95
2016-04-06 19:26:35,-35
2016-08-13 03:31:29,-137
2017-03-16 01:46:43,-9
2016-12-06 11:05:02,-58
2016-07-26 04:09:39,12
2017-08-27 02:28:24,-122
2017-10-30 20:08:08,126
2016-08-05 07:14:27,-137
2017-10-13 16:00:32,-14
2016-02-10 17:07:04,-110
2017-05-07 16:42:24,44
2017-05-10 05:24:52,17
2016-11-09 02:47:27,-48
2016-03-05 20:33:13,-118
2017-10-09 00:37:50,-128
2017-01-04 20:36:43,129
2016-08-04 14:01:16,14
2017-03-22 15:56:39,128
2015-11-15 01:00:16,35
2015-12-09 17:26:56,-30
2017-04-27 20:38:46,95
2017-05-14 08:12:54,-76
2017-01-09 20:25:20,135
2017-06-23 04:09:12,111
2017-02-03 11:36:33,116
2016-07-11 07:31:10,29
2017-08-11 19:04:54,69
2016-02-28 17:42:19,10
2016-06-11 12:57:58,-91
2017-01-06 19:21:47,139
2016-02-02 22:22:26,6
2016-03-11 09:05:37,72
2017-05-22 20:07:24,138
2016-07-22 17:29:45,123
2016-08-10 16:02:55,-60
2017-03-09 01:20:40,-103
2016-06-25 04:28:14,0
2016-06-08 01:27:17,-75
2017-05-30 19:23:20,-25
2016-12-05 13:57:53,28
2016-06-22 11:05:24,124
2016-09-07 10:12:23,42
2017-07-18 12:01:00,-69
2017-02-17 03:22:23,-4
2017-06-21 21:04:58,-122
2017-10-14 18:47:46,-11
2016-05-07 19:29:10,-72
2017-07-14 02:54:21,-82
2016-10-17 00:13:32,4
2017-01-11 12:48:38,116
2016-03-06 07:05:04,146
2017-09-19 01:13:20,-126
2017-10-02 17:04:23,114
2017-08-30 07:11:21,-63
2016-11-30 02:35:52,-103
2016-04-19 00:33:03,91
2017-02-02 00:27:40,36
2017-01-12 11:25:15,11
2017-05-17 14:07:41,-26
2017-09-25 12:11:24,71
2016-11-26 01:23:37,-51
2016-07-05 04:33:09,-54
2016-02-06 00:22:35,42
2016-06-21 06:24:58,-4
2017-03-05 05:30:43,-22
2016-10-23 18:35:32,128
2017-07-08 10:04:28,24
2017-05-21 08:41:15,48
2017-04-27 11:55:14,-117
2017-09-29 04:09:41,104
2017-04-10 07:25:58,-14
2016-02-17 02:57:37,-77
2016-05-04 17:08:49,-14
2016-12-14 21:34:41,-130
2016-03-04 10:09:38,-76
2017-01-07 17:55:33,-62
2017-09-01 11:45:42,49
2016-04-24 12:46:54,-123
2016-07-05 01:32:51,91
2017-05-09 15:47:33,37
2017-09-01 12:20:28,-113
2017-05-19 09:31:46,-9
2017-07-27 20:19:20,80
2017-11-10 23:39:31,15
2016-12-13 21:24:13,-120
2017-07-17 16:45:51,-125
